,gi,tax_names,count
1611,237802433,Chlamydia trachomatis B/Jali20/OT,2
1612,126464913,Staphylothermus marinus F1,2
1613,344198243,Acidithiobacillus ferrivorans SS3,2
1614,254778738,Helicobacter pylori B38,2
1615,172087787,Vibrio fischeri ES114,2
1616,386751993,Helicobacter pylori Shi169,2
1617,327402011,Fluviicola taffensis DSM 16823,2
1618,383484660,Riemerella anatipestifer ATCC 11845 = DSM 15868,2
1619,384210366,Brucella melitensis M5-90,2
1620,429217735,Deinococcus peraridilitoris DSM 19664,2
1621,119718918,Thermofilum pendens Hrk 5,2
1622,82749777,Staphylococcus aureus RF122,2
1623,317131008,Ethanoligenens harbinense YUAN-3,2
1624,148238336,Synechococcus sp. WH 7803,2
1625,405748335,Listeria monocytogenes ATCC 19117,2
1626,315630472,Cenarchaeum symbiosum A,2
1627,326802614,Aerococcus urinae ACS-120-V-Col10a,2
1628,108802373,Mycobacterium sp. MCS,2
1629,127763381,Mycoplasma mycoides subsp. mycoides SC str. PG1,2
1630,390933132,Thermoanaerobacterium saccharolyticum JW/SL-YS485,2
1631,384423362,Vibrio cholerae LMA3984-4,2
1632,320157827,Vibrio vulnificus MO6-24/O,2
1633,126640115,Acinetobacter baumannii ATCC 17978,2
1634,148269145,Thermotoga petrophila RKU-1,2
1635,85700163,Listeria monocytogenes serotype 4b str. F2365,2
1636,386335008,Ralstonia solanacearum Po82,2
1637,409187969,Bacillus thuringiensis Bt407,2
1638,288963025,Azospirillum sp. B510,2
1639,28894912,Streptococcus pyogenes SSI-1,2
1640,42516522,Treponema denticola ATCC 35405,2
1641,410731267,Thermus oshimai JL-2,2
1642,157827862,Rickettsia rickettsii str. 'Sheila Smith',2
1643,169830219,Candidatus Desulforudis audaxviator MP104C,2
1644,170780462,Clavibacter michiganensis subsp. sepedonicus,2
1645,148377268,Mycoplasma agalactiae PG2,2
1646,326424156,Vibrio vulnificus CMCP6,2
1647,48477072,Picrophilus torridus DSM 9790,2
1648,386045634,Listeria monocytogenes J0161,2
1649,145588189,Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1,2
1650,385340991,Neisseria meningitidis M01-240149,2
1651,392406391,Anaerobaculum mobile DSM 13181,2
1652,386326719,Serratia sp. AS13,2
1653,16124256,Caulobacter crescentus CB15,2
1654,387907368,Helicobacter pylori XZ274,2
1655,409187975,Borrelia afzelii HLJ01,2
1656,81427616,Lactobacillus sakei subsp. sakei 23K,2
1657,57639935,Thermococcus kodakarensis KOD1,2
1658,337283511,Pyrococcus yayanosii CH1,2
1659,206889172,Thermodesulfovibrio yellowstonii DSM 11347,2
1660,237784637,Corynebacterium kroppenstedtii DSM 44385,2
1661,385854193,Neisseria meningitidis M01-240355,2
1662,384454035,Chlamydia psittaci 02DC15,2
1663,385327372,Neisseria meningitidis alpha710,2
1664,390939174,Sulfurospirillum barnesii SES-3,2
1665,91780071,Burkholderia xenovorans LB400,2
1666,82775382,Shigella dysenteriae Sd197,2
1667,339717964,Burkholderia glumae BGR1,2
1668,189348893,Burkholderia multivorans ATCC 17616,2
1669,221632037,Thermomicrobium roseum DSM 5159,2
1670,374998886,Azospirillum lipoferum 4B,2
1671,289595678,Aciduliprofundum boonei T469,2
1672,330464883,Verrucosispora maris AB-18-032,2
1673,120601051,Desulfovibrio vulgaris DP4,2
1674,321309518,Mycoplasma haemofelis str. Langford 1,2
1675,17986284,Brucella melitensis bv. 1 str. 16M,2
1676,87159884,Staphylococcus aureus subsp. aureus USA300_FPR3757,2
1677,222528057,Caldicellulosiruptor bescii DSM 6725,2
1678,325282255,Deinococcus proteolyticus MRP,2
1679,384225821,Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum),2
1680,32447382,Tropheryma whipplei str. Twist,2
1681,319778189,Taylorella equigenitalis MCE9,2
1682,384509884,Corynebacterium pseudotuberculosis PAT10,2
1683,389853198,Lactococcus lactis subsp. cremoris NZ9000,2
1684,111114823,Borrelia afzelii PKo,2
1685,29374661,Enterococcus faecalis V583,2
1686,184154476,Lactobacillus fermentum IFO 3956,2
1687,11497621,Archaeoglobus fulgidus DSM 4304,2
1688,268318562,Lactobacillus johnsonii FI9785,2
1689,150401930,Methanococcus maripaludis C7,2
1690,425790179,Helicobacter pylori Aklavik86,2
1691,284996407,Sulfolobus islandicus L.D.8.5,2
1692,295691862,Lactobacillus crispatus ST1,2
1693,302347802,Acidilobus saccharovorans 345-15,2
1694,187734516,Akkermansia muciniphila ATCC BAA-835,2
1695,297528376,Geobacillus sp. C56-T3,2
1696,317050199,Desulfurispirillum indicum S5,2
1697,407698262,Alteromonas macleodii str. 'Black Sea 11',2
1698,163867306,Bartonella tribocorum CIP 105476,2
1699,319774951,Haemophilus influenzae F3047,2
1700,88606690,Anaplasma phagocytophilum str. HZ,2
1701,320332618,Deinococcus maricopensis DSM 21211,2
1702,292654178,Haloferax volcanii DS2,2
1703,159184118,Agrobacterium fabrum str. C58,2
1704,107025343,Burkholderia cenocepacia AU 1054,2
1705,15674250,Streptococcus pyogenes M1 GAS,2
1706,385806437,Corynebacterium pseudotuberculosis 267,2
1707,262392383,Vibrio sp. Ex25,2
1708,330831849,Streptococcus suis ST3,2
1709,115313981,Francisella tularensis subsp. holarctica OSU18,2
1710,14589963,Pyrococcus horikoshii OT3,2
1711,163838769,Renibacterium salmoninarum ATCC 33209,2
1712,383783295,Leptospirillum ferrooxidans C2-3,2
1713,385780298,Staphylococcus aureus subsp. aureus 11819-97,2
1714,150375726,Sinorhizobium medicae WSM419,2
1715,229818502,Beutenbergia cavernae DSM 12333,2
1716,384422536,Vibrio cholerae LMA3984-4,2
1717,119871520,Pyrobaculum islandicum DSM 4184,2
1718,124383319,Burkholderia mallei NCTC 10229,2
1719,257051090,Halorhabdus utahensis DSM 12940,2
1720,21672841,Chlorobium tepidum TLS,2
1721,206561868,Burkholderia cenocepacia J2315,2
1722,407454812,Chlamydia psittaci GR9,2
1723,387137613,Corynebacterium pseudotuberculosis CIP 52.97,2
1724,49484912,Staphylococcus aureus subsp. aureus MSSA476,2
1725,222823046,Campylobacter lari RM2100,2
1726,254160123,Escherichia coli B str. REL606,2
1727,288956841,Azospirillum sp. B510,2
1728,336053510,Lactobacillus kefiranofaciens ZW3,2
1729,300689714,Ralstonia solanacearum PSI07,2
1730,17544719,Ralstonia solanacearum GMI1000,2
1731,291278433,Deferribacter desulfuricans SSM1,2
1732,284800255,Listeria monocytogenes 08-5578,2
1733,386833612,Pasteurella multocida subsp. multocida str. 3480,2
1734,387823261,Escherichia coli BL21(DE3),2
1735,346722692,Candidatus Liberibacter asiaticus str. psy62,2
1736,410864597,Propionibacterium acidipropionici ATCC 4875,2
1737,62288991,Brucella abortus bv. 1 str. 9-941,2
1738,414073323,Lactococcus lactis subsp. cremoris UC509.9,2
1739,384052651,Acetobacter pasteurianus IFO 3283-07,2
1740,387758384,Streptococcus pneumoniae INV200,2
1741,384189768,Bifidobacterium animalis subsp. lactis BB-12,2
1742,50913346,Streptococcus pyogenes MGAS10394,2
1743,384860682,Staphylococcus aureus subsp. aureus str. JKD6008,2
1744,433653743,Thermoanaerobacterium thermosaccharolyticum M0795,2
1745,384539799,Sinorhizobium meliloti SM11,2
1746,407722709,Sinorhizobium meliloti Rm41,2
1747,308189587,Mycoplasma fermentans JER,2
1748,115357970,Burkholderia ambifaria AMMD,2
1749,392399583,Corynebacterium pseudotuberculosis Cp162,2
1750,384430208,Thermus thermophilus SG0.5JP17-16,2
1751,107021562,Burkholderia cenocepacia AU 1054,2
1752,389851449,Pyrococcus sp. ST04,2
1753,410687359,Campylobacter jejuni subsp. jejuni PT14,2
1754,88193823,Staphylococcus aureus subsp. aureus NCTC 8325,2
1755,170729251,Xylella fastidiosa M12,2
1756,218960350,,2
1757,384505696,Corynebacterium pseudotuberculosis C231,2
1758,49473688,Bartonella quintana str. Toulouse,2
1759,406702775,Listeria monocytogenes L312,2
1760,397691844,Candidatus Mycoplasma haemolamae str. Purdue,2
1761,194332853,Prosthecochloris aestuarii DSM 271,2
1762,404282430,Listeria monocytogenes SLCC2372,2
1763,384410943,Zymomonas mobilis subsp. mobilis ATCC 10988,2
1764,374339022,Marinitoga piezophila KA3,2
1765,270307451,Dehalococcoides mccartyi VS,2
1766,383765075,Phycisphaera mikurensis NBRC 102666,2
1767,325967528,Vulcanisaeta moutnovskia 768-28,2
1768,21281729,Staphylococcus aureus subsp. aureus MW2,2
1769,339625373,Chlamydia trachomatis L2c,2
1770,387132089,Prevotella intermedia 17,2
1771,16263748,Sinorhizobium meliloti 1021,2
1772,384451106,Chlamydia psittaci 01DC11,2
1773,116510843,Lactococcus lactis subsp. cremoris SK11,2
1774,159161952,Agrobacterium fabrum str. C58,2
1775,322690193,Bifidobacterium longum subsp. longum JCM 1217,2
1776,377819444,Burkholderia sp. YI23,2
1777,332157643,Pyrococcus sp. NA2,2
1778,46198308,Thermus thermophilus HB27,2
1779,429216255,Caldisphaera lagunensis DSM 15908,2
1780,385230889,Helicobacter pylori 2018,2
1781,187930913,Francisella tularensis subsp. mediasiatica FSC147,2
1782,384198022,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,2
1783,241666492,Rhizobium leguminosarum bv. trifolii WSM1325,2
1784,119952806,Borrelia turicatae 91E135,2
1785,347522554,Pyrolobus fumarii 1A,2
1786,88607955,Neorickettsia sennetsu str. Miyayama,2
1787,387866146,Edwardsiella tarda FL6-60,2
1788,71905642,Dechloromonas aromatica RCB,2
1789,154147866,Campylobacter hominis ATCC BAA-381,2
1790,384206503,Borrelia afzelii PKo,2
1791,15891923,Rickettsia conorii str. Malish 7,2
1792,384892008,Helicobacter pylori Cuz20,2
1793,121596444,Burkholderia mallei SAVP1,2
1794,219870279,Haemophilus parasuis SH0165,2
1795,15835535,Chlamydophila pneumoniae J138,2
1796,147671401,Vibrio cholerae O395,2
1797,339481522,Nitrosomonas sp. Is79A3,2
1798,240849682,Bartonella grahamii as4aup,2
1799,339998036,Salmonella bongori NCTC 12419,2
1800,376282008,Chlamydia trachomatis A2497,2
1801,330833867,Metallosphaera cuprina Ar-4,2
1802,348589352,Taylorella asinigenitalis MCE3,2
1803,343127324,Borrelia bissettii DN127,2
1804,385269641,Chlamydia trachomatis A2497,2
1805,292490170,Nitrosococcus halophilus Nc 4,2
1806,311063459,Bifidobacterium bifidum PRL2010,2
1807,340397867,Streptococcus salivarius CCHSS3,2
1808,16271976,Haemophilus influenzae Rd KW20,2
1809,332715374,Agrobacterium sp. H13-3,2
1810,403529933,Bartonella quintana RM-11,2
1811,312132275,Bifidobacterium longum subsp. longum BBMN68,2
1812,401767376,Mycoplasma gallisepticum NC96_1596-4-2P,2
1813,161620094,Brucella canis ATCC 23365,2
1814,294510242,Vibrio splendidus LGP32,2
1815,86604733,Synechococcus sp. JA-3-3Ab,2
1816,152979768,Janthinobacterium sp. Marseille,2
1817,365972921,Propionibacterium acnes TypeIA2 P.acn33,2
1818,384893616,Helicobacter pylori Sat464,2
1819,410475456,Streptococcus dysgalactiae subsp. equisimilis AC-2713,2
1820,312142408,Halanaerobium hydrogeniformans,2
1821,124021714,Prochlorococcus marinus str. MIT 9303,2
1822,209553988,Ureaplasma urealyticum serovar 10 str. ATCC 33699,2
1823,115360317,Burkholderia ambifaria AMMD,2
1824,148651817,Psychrobacter sp. PRwf-1,2
1825,376253128,Corynebacterium diphtheriae PW8,2
1826,385242285,Chlamydia trachomatis G/9301,2
1827,385850283,Neisseria meningitidis M04-240196,2
1828,71902667,Streptococcus pyogenes MGAS6180,2
1829,269958255,Anaplasma centrale str. Israel,2
1830,339498645,Treponema caldaria DSM 7334,2
1831,302384444,Clostridium saccharolyticum WM1,2
1832,384226874,Buchnera aphidicola str. LL01 (Acyrthosiphon pisum),2
1833,227119188,Vibrio cholerae O395,2
1834,378775961,Legionella pneumophila subsp. pneumophila ATCC 43290,2
1835,254292376,Hirschia baltica ATCC 49814,2
1836,385232493,Ketogulonicigenium vulgare WSH-001,2
1837,338731896,Simkania negevensis Z,2
1838,386320386,Riemerella anatipestifer RA-GD,2
1839,427701340,Cyanobium gracile PCC 6307,2
1840,386343608,Streptococcus thermophilus JIM 8232,2
1841,172056045,Exiguobacterium sibiricum 255-15,2
1842,339492077,Pseudomonas stutzeri ATCC 17588 = LMG 11199,2
1843,381335653,Leuconostoc mesenteroides subsp. mesenteroides J18,2
1844,116491818,Pediococcus pentosaceus ATCC 25745,2
1845,57116681,,2
1846,116326852,Leptospira borgpetersenii serovar Hardjo-bovis str. L550,2
1847,190570478,Wolbachia endosymbiont of Culex quinquefasciatus Pel,2
1848,121996810,Halorhodospira halophila SL1,2
1849,295698848,Burkholderia sp. CCGE1002,2
1850,384531523,Sinorhizobium meliloti BL225C,2
1851,375129161,Vibrio furnissii NCTC 11218,2
1852,379726618,Melissococcus plutonius DAT561,2
1853,402551299,Mycoplasma genitalium M6282,2
1854,86360278,Rhizobium etli CFN 42,2
1855,432329452,Methanoregula formicica SMSP,2
1856,384177910,Bacillus thuringiensis serovar finitimus YBT-020,2
1857,162145846,Gluconacetobacter diazotrophicus PAl 5,2
1858,296110131,Leuconostoc kimchii IMSNU 11154,2
1859,34539880,Porphyromonas gingivalis W83,2
1860,384061818,Acetobacter pasteurianus IFO 3283-32,2
1861,104773257,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842,2
1862,15282445,Aquifex aeolicus VF5,2
1863,165975457,Actinobacillus pleuropneumoniae serovar 3 str. JL03,2
1864,238915976,Eubacterium eligens ATCC 27750,2
1865,429462518,Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255),2
1866,387119833,Aggregatibacter actinomycetemcomitans D7S-1,2
1867,322835126,Rahnella sp. Y9602,2
1868,161527512,Nitrosopumilus maritimus SCM1,2
1869,431806727,Brachyspira pilosicoli P43/6/78,1
1870,319896422,Haemophilus influenzae F3031,1
1871,42519920,Wolbachia endosymbiont of Drosophila melanogaster,1
1872,386076037,Leptospira interrogans serovar Lai str. IPAV,1
1873,148241099,Synechococcus sp. RCC307,1
1874,145590267,Pyrobaculum arsenaticum DSM 13514,1
1875,408400746,Streptococcus dysgalactiae subsp. equisimilis RE378,1
1876,387783149,Streptococcus salivarius JIM8777,1
1877,220927459,Clostridium cellulolyticum H10,1
1878,227811634,Vibrio cholerae M66-2,1
1879,218533256,Methylobacterium extorquens CM4,1
1880,27904513,Buchnera aphidicola str. Bp (Baizongia pistaciae),1
1881,384450095,Chlamydia psittaci 6BC,1
1882,384200575,Bifidobacterium longum subsp. longum KACC 91563,1
1883,170761847,Ureaplasma parvum serovar 3 str. ATCC 27815,1
1884,302346166,Prevotella melaninogenica ATCC 25845,1
1885,239819985,Variovorax paradoxus S110,1
1886,18976372,Pyrococcus furiosus DSM 3638,1
1887,374307319,Filifactor alocis ATCC 35896,1
1888,397650687,Pyrococcus furiosus COM1,1
1889,189022234,Brucella abortus S19,1
1890,159904396,Methanococcus maripaludis C6,1
1891,283856168,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,1
1892,386361452,Thermus thermophilus JL-18,1
1893,257065520,Anaerococcus prevotii DSM 20548,1
1894,385325086,Mycoplasma gallisepticum str. R(high),1
1895,161522356,Burkholderia multivorans ATCC 17616,1
1896,334321232,Sinorhizobium meliloti AK83,1
1897,402552294,Mycoplasma genitalium M2288,1
1898,378972501,Treponema pallidum subsp. pertenue str. SamoaD,1
1899,110801439,Clostridium perfringens SM101,1
1900,379009272,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony),1
1901,315121750,Candidatus Liberibacter solanacearum CLso-ZC1,1
1902,389874236,Tistrella mobilis KA081020-065,1
1903,225857809,Streptococcus pneumoniae 70585,1
1904,188590795,Cupriavidus taiwanensis LMG 19424,1
1905,229580722,Sulfolobus islandicus Y.N.15.51,1
1906,330812975,Candidatus Pelagibacter sp. IMCC9063,1
1907,166153973,Chlamydia trachomatis 434/Bu,1
1908,15668172,Methanocaldococcus jannaschii DSM 2661,1
1909,209551938,Rhizobium leguminosarum bv. trifolii WSM2304,1
1910,77464988,,1
1911,325291453,Agrobacterium sp. H13-3,1
1912,15678031,Methanothermobacter thermautotrophicus str. Delta H,1
1913,385244087,Chlamydia trachomatis D-LC,1
1914,226349237,Rhodococcus opacus B4,1
1915,431805346,Liberibacter crescens BT-1,1
1916,385229315,Helicobacter pylori Puno135,1
1917,188995955,Sulfurihydrogenibium sp. YO3AOP1,1
1918,16262453,Sinorhizobium meliloti 1021,1
1919,161506634,Lactobacillus helveticus DPC 4571,1
1920,191636824,Lactobacillus casei BL23,1
1921,406592921,Chlamydia psittaci NJ1,1
1922,325972867,Mycoplasma suis str. Illinois,1
1923,256826460,Cryptobacterium curtum DSM 15641,1
1924,67458392,Rickettsia felis URRWXCal2,1
1925,315229765,Thermococcus barophilus MP,1
1926,78183584,Synechococcus sp. CC9902,1
1927,384154712,Arcobacter butzleri ED-1,1
1928,257091505,Candidatus Accumulibacter phosphatis clade IIA str. UW-1,1
1929,398356092,,1
1930,317053820,Pantoea sp. At-9b,1
1931,76803317,Natronomonas pharaonis DSM 2160,1
1932,195977156,Streptococcus equi subsp. zooepidemicus MGCS10565,1
1933,401768148,Mycoplasma gallisepticum NY01_2001.047-5-1P,1
1934,409250600,Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1,1
1935,332299201,Porphyromonas asaccharolytica DSM 20707,1
1936,296108688,Methanocaldococcus infernus ME,1
1937,82698932,Brucella abortus 2308,1
1938,172064800,Burkholderia ambifaria MC40-6,1
1939,389857697,Chlamydia trachomatis F/SW4,1
1940,222474741,Anaplasma marginale str. Florida,1
1941,386733762,Bacillus anthracis str. H9401,1
1942,188591327,Cupriavidus taiwanensis LMG 19424,1
1943,26553452,Mycoplasma penetrans HF-2,1
1944,189347993,Burkholderia multivorans ATCC 17616,1
1945,28209834,Clostridium tetani E88,1
1946,410692016,Thiomonas arsenitoxydans,1
1947,315037230,Lactobacillus amylovorus GRL 1112,1
1948,222150250,Macrococcus caseolyticus JCSC5402,1
1949,385240430,Chlamydia trachomatis G/11222,1
1950,15600771,Vibrio cholerae O1 biovar El Tor str. N16961,1
1951,157362870,Thermotoga lettingae TMO,1
1952,433653606,Thermoanaerobacterium thermosaccharolyticum M0795,1
1953,212223144,Thermococcus onnurineus NA1,1
1954,333895862,Thermoanaerobacterium xylanolyticum LX-11,1
1955,347759221,Gluconacetobacter medellinensis NBRC 3288,1
1956,53711291,Bacteroides fragilis YCH46,1
1957,269114774,Mycoplasma hominis ATCC 23114,1
1958,186686738,Nostoc punctiforme PCC 73102,1
1959,339324158,Cupriavidus necator N-1,1
1960,158341329,Acaryochloris marina MBIC11017,1
1961,118139508,Thiomicrospira crunogena XCL-2,1
1962,162960935,Haemophilus influenzae 86-028NP,1
1963,55376942,Haloarcula marismortui ATCC 43049,1
1964,385782956,Staphylococcus lugdunensis N920143,1
1965,157826385,Rickettsia bellii OSU 85-389,1
1966,378824597,Sinorhizobium fredii HH103,1
1967,376274175,Brucella canis HSK A52141,1
1968,126458628,Pyrobaculum calidifontis JCM 11548,1
1969,116493574,Lactobacillus casei ATCC 334,1
1970,150400439,Methanococcus aeolicus Nankai-3,1
1971,73661309,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,1
1972,91790731,Polaromonas sp. JS666,1
1973,374318767,Rickettsia slovaca 13-B,1
1974,383785713,Fervidobacterium pennivorans DSM 9078,1
1975,386359470,Thermus thermophilus JL-18,1
1976,298673978,Methanohalobium evestigatum Z-7303,1
1977,383749063,Helicobacter pylori ELS37,1
1978,51598263,Borrelia garinii PBi,1
1979,386076436,Pantoea ananatis PA13,1
1980,284161128,Archaeoglobus profundus DSM 5631,1
1981,307591951,Cyanothece sp. PCC 7822,1
1982,344209485,Haloarcula hispanica ATCC 33960,1
1983,336125405,Vibrio anguillarum 775,1
1984,218442435,Cyanothece sp. PCC 7424,1
1985,240102057,Thermococcus gammatolerans EJ3,1
1986,194172857,Streptococcus pneumoniae TIGR4,1
1987,405756987,Listeria monocytogenes SLCC2479,1
1988,253997713,Methylovorus glucosetrophus SIP3-4,1
1989,325284806,Deinococcus proteolyticus MRP,1
1990,384193072,,1
1991,302877245,Gallionella capsiferriformans ES-2,1
1992,224475494,Staphylococcus carnosus subsp. carnosus TM300,1
1993,327398173,Hippea maritima DSM 10411,1
1994,336319134,[Cellvibrio] gilvus ATCC 13127,1
1995,146309667,Enterobacter sp. 638,1
1996,392377157,Azospirillum brasilense Sp245,1
1997,332309247,Helicobacter felis ATCC 49179,1
1998,225618950,Brachyspira hyodysenteriae WA1,1
1999,170717206,Haemophilus somnus 2336,1
2000,379017167,Rickettsia rickettsii str. Hino,1
2001,150377168,Sinorhizobium medicae WSM419,1
2002,337287573,Thermodesulfobacterium geofontis OPF15,1
2003,91777110,Burkholderia xenovorans LB400,1
2004,332685534,Melissococcus plutonius ATCC 35311,1
2005,189499000,Chlorobium phaeobacteroides BS1,1
2006,433651058,Prevotella dentalis DSM 3688,1
2007,256370824,Acidimicrobium ferrooxidans DSM 10331,1
2008,385243207,Chlamydia trachomatis D-EC,1
2009,401771165,Mycoplasma gallisepticum NC08_2008.031-4-3P,1
2010,242397997,Thermococcus sibiricus MM 739,1
2011,154705721,Coxiella burnetii Dugway 5J108-111,1
2012,47458835,Mycoplasma mobile 163K,1
2013,111024785,Rhodococcus jostii RHA1,1
2014,153007346,Ochrobactrum anthropi ATCC 49188,1
2015,296241748,Thermosphaera aggregans DSM 11486,1
2016,378720502,Gordonia polyisoprenivorans VH2,1
2017,325288201,Syntrophobotulus glycolicus DSM 8271,1
2018,154248705,Fervidobacterium nodosum Rt17-B1,1
2019,385814818,Lactobacillus delbrueckii subsp. bulgaricus 2038,1
2020,255961454,Francisella tularensis subsp. tularensis SCHU S4,1
2021,172039680,Corynebacterium urealyticum DSM 7109,1
2022,389860324,Thermogladius cellulolyticus 1633,1
2023,379015834,Rickettsia rickettsii str. Brazil,1
2024,111026068,Rhodococcus jostii RHA1,1
2025,134287418,Burkholderia vietnamiensis G4,1
2026,51473215,Rickettsia typhi str. Wilmington,1
2027,375287586,Corynebacterium pseudotuberculosis 3/99-5,1
2028,383488278,Rickettsia prowazekii str. Katsinyian,1
2029,385239509,Chlamydia trachomatis G/9768,1
2030,186470346,Burkholderia phymatum STM815,1
2031,156501369,Francisella tularensis subsp. holarctica FTNF002-00,1
2032,428220140,Synechococcus sp. PCC 7502,1
2033,62316961,Brucella abortus bv. 1 str. 9-941,1
2034,374294063,Azospirillum lipoferum 4B,1
2035,386351899,Streptomyces cattleya NRRL 8057 = DSM 46488,1
2036,194396645,Streptococcus pneumoniae G54,1
2037,375006802,Geobacillus thermoleovorans CCB_US3_UF5,1
2038,89897807,Chlamydophila felis Fe/C-56,1
2039,385774741,Sulfolobus islandicus REY15A,1
2040,407460163,Chlamydia psittaci WC,1
2041,147668652,Dehalococcoides mccartyi BAV1,1
2042,83268957,Brucella abortus 2308,1
2043,222154829,Escherichia coli LF82,1
2044,169823697,Finegoldia magna ATCC 29328,1
2045,198282148,Acidithiobacillus ferrooxidans ATCC 53993,1
2046,407457548,Chlamydia psittaci WS/RT/E30,1
2047,71893359,Mycoplasma hyopneumoniae J,1
2048,56416370,Anaplasma marginale str. St. Maries,1
2049,116513228,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365,1
2050,73666633,Ehrlichia canis str. Jake,1
2051,384183674,Bacillus thuringiensis serovar chinensis CT-43,1
2052,217966449,Dictyoglomus turgidum DSM 6724,1
2053,397661013,Taylorella equigenitalis ATCC 35865,1
2054,146279170,Rhodobacter sphaeroides ATCC 17025,1
2055,325977200,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069,1
2056,297620246,Waddlia chondrophila WSU 86-1044,1
2057,385805051,Fervidicoccus fontis Kam940,1
2058,289583311,Natrialba magadii ATCC 43099,1
2059,331268188,Clostridium botulinum BKT015925,1
2060,146317663,Streptococcus suis 05ZYH33,1
2061,153930630,Yersinia pseudotuberculosis IP 31758,1
2062,387615344,Escherichia coli O83:H1 str. NRG 857C,1
2063,387135561,Corynebacterium pseudotuberculosis 42/02-A,1
2064,387785181,Streptococcus mutans LJ23,1
2065,78185892,Chlorobium luteolum DSM 273,1
2066,33239452,Prochlorococcus marinus subsp. marinus str. CCMP1375,1
2067,297570613,Arcanobacterium haemolyticum DSM 20595,1
2068,225867617,Streptococcus equi subsp. zooepidemicus,1
2069,401768909,Mycoplasma gallisepticum WI01_2001.043-13-2P,1
2070,116254910,Rhizobium leguminosarum bv. viciae 3841,1
2071,379713087,Rickettsia massiliae str. AZT80,1
2072,344204770,Mycoplasma putrefaciens KS1,1
2073,327312315,Prevotella denticola F0289,1
2074,291276243,Helicobacter mustelae 12198,1
2075,189218017,Methylacidiphilum infernorum V4,1
2076,407681354,Candidatus Portiera aleyrodidarum BT-QVLC,1
2077,383327320,Enterococcus faecium Aus0004,1
2078,377807001,Burkholderia sp. YI23,1
2079,298206591,Croceibacter atlanticus HTCC2559,1
2080,350273053,Rickettsia japonica YH,1
2081,383483341,Rickettsia parkeri str. Portsmouth,1
2082,407715264,Cycloclasticus sp. P1,1
2083,406024901,Cardinium endosymbiont cEper1 of Encarsia pergandiella,1
2084,384528107,Sinorhizobium meliloti BL225C,1
2085,307543589,Halomonas elongata DSM 2581,1
2086,334342451,Sphingobium chlorophenolicum L-1,1
2087,392405727,Mycobacterium chubuense NBB4,1
2088,295656029,Blattabacterium sp. (Periplaneta americana) str. BPLAN,1
2089,218249165,Borrelia burgdorferi ZS7,1
2090,145218822,Chlorobium phaeovibrioides DSM 265,1
2091,33860560,Prochlorococcus marinus subsp. pastoris str. CCMP1986,1
2092,124484829,Methanocorpusculum labreanum Z,1
2093,379005799,Sulfobacillus acidophilus DSM 10332,1
2094,295680425,Burkholderia sp. CCGE1002,1
2095,432327926,Aciduliprofundum sp. MAR08-339,1
2096,407690004,Sinorhizobium meliloti Rm41,1
2097,386866198,Bifidobacterium animalis subsp. animalis ATCC 25527,1
2098,330500914,Pseudomonas mendocina NK-01,1
2099,293386419,Erwinia amylovora ATCC 49946,1
2100,310814533,Ketogulonicigenium vulgare Y25,1
2101,169834729,Clostridium botulinum A3 str. Loch Maree,1
2102,259906682,Erwinia pyrifoliae Ep1/96,1
2103,386022942,Propionibacterium acnes 266,1
2104,403060703,Streptococcus suis S735,1
2105,284993440,Listeria monocytogenes 08-5923,1
2106,294101015,Aminobacterium colombiense DSM 12261,1
2107,81298811,Synechococcus elongatus PCC 7942,1
2108,340623184,Methanococcus maripaludis X1,1
2109,386745526,Helicobacter pylori HUP-B14,1
2110,311113888,Gardnerella vaginalis ATCC 14019,1
2111,387826928,Borrelia burgdorferi N40,1
2112,322437479,Granulicella tundricola MP5ACTX9,1
2113,341583222,Rickettsia heilongjiangensis 054,1
2114,150019913,Thermosipho melanesiensis BI429,1
2115,17548221,Ralstonia solanacearum GMI1000,1
2116,291319937,Mycoplasma agalactiae,1
2117,268315578,Rhodothermus marinus DSM 4252,1
2118,210134201,Helicobacter pylori P12,1
2119,347756788,Micavibrio aeruginosavorus ARL-13,1
2120,315500677,Asticcacaulis excentricus CB 48,1
2121,383493132,Streptococcus pyogenes MGAS1882,1
2122,161869018,Neisseria meningitidis 053442,1
2123,328946930,Treponema succinifaciens DSM 2489,1
2124,134292031,Burkholderia vietnamiensis G4,1
2125,184199646,Kocuria rhizophila DC2201,1
2126,387825662,Borrelia burgdorferi JD1,1
2127,384223698,Brucella suis 1330,1
2128,297563784,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,1
2129,385219873,Helicobacter pylori India7,1
2130,253754647,Streptococcus suis BM407,1
